1.0153145924000027,1.0092425159000027,1.0133447972000027,1.0132488350000026,1.0117576928000027,1.0121302832000028,1.0107588525000017,1.0189565372000029,1.0079940293600029,1.0084444953200029,
1.0162707130800026,1.0109584651400016,1.0245880770000027,1.0152066762000027,1.0126796521800028,1.0134512938000024,1.0134715338000027,1.0194113042400028,1.014844116800002,1.010779092500002,
1.0175135508000015,1.0187119746000017,1.0256698216600026,1.0167745472400016,1.0167432672400014,1.0218143820000019,1.0185522054000018,1.0194469842400031,1.0167947872400018,1.023006573600002,
1.0187968265800016,1.0191703232800018,1.0273582277000026,1.0258332168000015,1.0268936358000016,1.0242134860000018,1.0210237774000017,1.0207823617760028,1.0233062874000018,1.023150688594002,
1.0242570860000022,1.0256495816600024,1.0315829961000027,1.0284431170000015,1.0272319016200016,1.0255568018000019,1.0241168608000017,1.0247703232000018,1.0246917638800019,1.028605121594002,
1.0262587016000015,1.0264537356800016,1.0331652491200027,1.0286209615940021,1.0293218232200017,1.0266894976200018,1.024707603880002,1.0259376944000018,1.0252959476600019,1.0299150680940019,
1.0401475554000017,1.0398146435400017,1.0471944606000017,1.0407436902000018,1.0427713356000017,1.0417530624000018,1.0420555626000019,1.0454526732000018,1.038491021886002,1.0389934240200018,
1.0518309374000017,1.0591905752000017,1.0566721190000017,1.0511656590200018,1.0505955818000017,1.0563513266000017,1.0513298597000018,1.0516517064800019,1.0579269440000019,1.0533286130000019,
1.0775415274000018,1.0738931557600018,1.0754649727600016,1.0740805797200015,1.0738032331600018,1.0741087397200018,1.0739590097200018,1.0768059784000019,1.0808534164000019,1.081290725800002,
1.0887382834800015,1.0897179150600016,1.0902603900000016,1.0893991198000013,1.0894942398000016,1.0886896088400018,1.0903911738000018,1.0889249833800019,1.0899768973800019,1.0918194252000017,
1.089984817380002,1.0902083791600017,1.090460222500002,1.0901627966000016,1.0985290520000017,1.0896356415140018,1.0911337039600018,1.0908067145000018,1.0904523025000019,1.0929030380800018,
1.1172572215200014,1.1214605352000013,1.1175969420600014,1.1257598898000014,1.1171987794200016,1.1200357878000016,1.1167902401040015,1.1173883995200016,1.1169384445320016,1.1175063307200017,
1.121844227660002,1.1229980688400014,1.1217697476600015,1.1276180082000014,1.1218239876600018,1.1217305476600012,1.1218006276600017,1.1284039398000016,1.1217772676600015,1.1217066426000017,
1.1312280800000116,1.1268484166000012,1.1251551869600014,1.1276409682000015,1.1248096188800014,1.1250494366000015,1.1281497236000015,1.1351401600000364,1.131133440000011,1.1295233810000016,
1.1543249600001617,1.1380808800000568,1.1376456800000541,1.1370679200000504,1.1428020000000885,1.1484313600001241,1.1439098400000955,1.140355920000073,1.1387256000000627,1.139564320000068,
1.1543685600001621,1.1391212000000652,1.1409170400000765,1.1464042400001113,1.1428487200000887,1.1484780800001244,1.1477502400001198,1.1406881600000751,1.1436884800000942,1.1407352800000754,
1.1635284138600015,1.1645496800001636,1.1635081738600013,1.1630958328200014,1.1757440800002381,1.165095760000167,1.1628744882600015,1.1629435918200017,1.1624573221380017,1.1790096000002608,
1.1825790400002836,1.1718780800002118,1.174002640000227,1.1757836800002384,1.1770668000002467,1.1715220800002095,1.1722974400002144,1.1754993600002366,1.1729860800002188,1.1807828000002722,
1.1849053600002992,1.1739080000002264,1.1772010400002475,1.1761788800002408,1.1792788800002625,1.1797397600002657,1.1748424000002324,1.1849291200002994,1.1756256800002374,1.1815189600002769,
1.1893206400003282,1.1802842400002691,1.1788595200002598,1.1798423200002663,1.1798890400002666,1.1806085600002711,1.1811784000002747,1.1857260800003053,1.1799599200002671,1.1822780800002817,
1.1912507200003404,1.1871119200003142,1.1877530400003182,1.1901518400003335,1.1891543200003272,1.1890121600003263,1.1931907200003526,1.1886403200003239,1.1870331200003137,1.1912364800003403,
1.200677200000402,1.1997913600003964,1.200985680000404,1.1996179200003954,1.1997759200003963,1.200519600000401,1.200669680000402,1.199562880000395,1.2027514400004151,1.2139925600004984,
1.2043281600004292,1.2037855200004237,1.2043519200004293,1.2048884800004327,1.2041016800004269,1.2064637600004426,1.2044386400004299,1.2075717600004496,1.2104459200004678,1.2155092000005079,
1.2048809600004327,1.2065663200004433,1.204620000000431,1.214720800000503,1.2052286400004348,1.2123760000004862,1.2151856800005059,1.208585120000456,1.2107944000004713,1.2164592000005139,
1.2120975200004842,1.2140317600004986,1.2137953600004971,1.215051440000505,1.2127130400004893,1.2127055200004893,1.2169815200005172,1.2154145600005073,1.2112103200004747,1.2183588000005259,
1.2124940000004869,1.2398340620004693,1.2182562400005252,1.215359520000507,1.2230434400005554,1.2130284800004922,1.2284116000005894,1.2200208000005364,1.2120024800004836,1.2194509600005328,
1.2138583200004975,1.2406558800004692,1.2222835200005506,1.2196802400005342,1.2233440000005573,1.2133126400004941,1.228978400000595,1.2203130400005382,1.2148467200005038,1.2204314400005389,
1.2148233600005036,1.2416687373004693,1.227873440000586,1.2214127200005451,1.2273352800005826,1.2149176000005042,1.2305034400006065,1.2297820000006021,1.2187860800005286,1.2212705600005442,
1.2299792000006033,1.2417036173004696,1.2341373377000013,1.2293868000005996,1.2298845600006028,1.230406080000606,1.2305501600006068,1.2300580000006038,1.2352140136005911,1.2297507200006019,
1.2304215200006061,1.2465084947086693,1.2394867347000014,1.2305268000006067,1.232023652180591,1.2305343200006067,1.2305933600006072,1.2340829377000011,1.2356822383405912,1.2320696314405912,
1.2353084262800016,1.2465524947086697,1.2478876500005909,1.2359934251000015,1.2361788381000018,1.2363168489000018,1.2350474622000018,1.2365114799000019,1.2391028135405913,1.2402884241000018,
1.2445524399000014,1.2491166114066692,1.2480844536405908,1.2404211547800015,1.2395679810900015,1.2400105690800016,1.2410895277200016,1.2419231289000017,1.2396684696300015,1.2468251125000018,
